Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
5,2.1704935210731087,0.001926559624230055,social,4.54166267702213,2,0.01
5,5.045767352316969,0.000917691113281429,organic,0.9334650593885296,0,0.009106572009740136
4,3.842081879330389,0.0029706688711059683,organic,6.793931683190681,1,0.01
3,2.864107369185383,0.0018914252433854931,organic,6.787871828445139,3,0.01
3,0.4903562677937998,0.002964533699874834,social,3.0891497960440377,0,0.01
5,5.4227357999133305,0.002868697606836943,organic,3.2172057290070986,0,0.01
10,8.242194159979352,0.0063110727845293755,organic,4.53264512534869,2,0.01
2,0.4419005279394539,0.007056353993323261,paid,6.579452444801866,1,0.01
5,2.009705162405614,0.004716618932407757,paid,4.45174107361843,2,0.01
3,0.8988135575040241,0.0047571625265250125,organic,6.165049455282938,3,0.01
4,4.2136598245545605,0.0043174348502792535,organic,1.7572648402180746,2,0.01
6,3.8364084220635215,0.004780325665655288,social,8.52490247914414,0,0.01
3,0.4555578891012772,0.006186463530602881,direct,2.425418991624066,2,0.01
4,6.287377997300942,0.000926067151619476,organic,5.055026319690452,2,0.01
4,0.5989149202624441,0.002567413659895438,organic,3.55012092551908,1,0.009785623541517404
5,4.787478309363153,0.00333312466701102,organic,3.920297831869191,0,0.01
8,1.831829368764459,0.006281102270709287,social,3.6713766557624856,1,0.01
5,1.1937066579642943,0.0026784270189559116,paid,2.999590100516251,1,0.01
6,0.5167783951995581,0.000797277822059525,social,8.96751564251807,0,0.01
3,0.5503779335010562,0.004037045671931855,referral,1.5616781699792803,1,0.01
4,3.2531568997554823,0.000274172031190091,direct,2.767099500150896,4,0.01
5,2.3983937146117262,0.000852619505947165,social,6.9127811904364656,4,0.01
6,0.3906179437639152,0.005158380623351615,social,6.874374409548042,2,0.01
7,0.3587091714799161,0.00207304516674919,paid,4.210922155904473,5,0.01
5,0.225174819906523,0.0019448004198527342,organic,1.7966331454722173,1,0.009546245044120733
2,4.085008343665675,0.003852551100261852,paid,4.202028417064748,3,0.01
6,3.7331563690532175,0.002109709351142247,paid,1.841668394935528,3,0.01
4,0.1806229096495874,0.0040015515189878005,referral,1.377693793946853,3,0.01
2,2.464783646106385,0.003755004619900949,organic,3.8361963606672167,1,0.01
4,0.2654320428842659,0.0028315910167026658,referral,0.7963578591420201,0,0.006546530768008835
2,7.022287095163114,0.002606639214826741,paid,8.220105932197546,3,0.01
3,7.129257466120782,0.0037309053771346816,referral,2.148944178222466,2,0.01
4,3.5943001464175586,0.00117814605647664,organic,3.006871820162799,2,0.01
7,7.818739327936128,0.002721933980115276,paid,2.0739559073798235,2,0.01
5,5.005224382826845,0.001213136646036166,organic,1.262660354952216,3,0.01
5,5.290190910589482,0.0031915568935282313,social,0.1907984726249697,0,0.01
7,2.5298726511442062,0.001619680350239067,paid,1.5538368210163236,2,0.01
9,1.096105866410684,0.0036631882448634064,organic,8.503792481266933,2,0.01
7,0.7369310561580409,0.002742228700007361,organic,7.591828471377594,3,0.01
6,1.188921609241285,0.004150247241891296,referral,0.698398835721724,2,0.00855862689786343
6,2.970582340977704,0.0008923076768277991,organic,8.21353097158274,3,0.01
9,0.5686060703830407,0.0061533604034023385,direct,4.082688253233807,0,0.01
2,0.8978077826918711,0.003124528470419891,paid,1.2039545093764443,2,0.01
3,1.893678599807922,0.001420165256385056,organic,5.414502455296905,3,0.01
9,0.7960013917527602,0.0020588748183149592,referral,3.1816363043637943,3,0.01
3,2.664886369319799,0.00582373813070798,organic,2.3093006497555195,1,0.01
8,7.698715674167728,0.005599032384584986,social,2.4628102202970035,2,0.01
5,4.136042640514116,0.004527849249796499,organic,5.270788630283388,1,0.01
4,3.2936771709116077,0.000933157639478207,direct,5.743321678195503,2,0.01
9,2.6220040705336114,0.0011428691717330671,referral,1.787608822557557,2,0.01
2,2.007986758156409,0.0013738333729536969,social,4.642438917058444,1,0.01
5,0.6194635657876107,0.0033212182801069913,organic,4.319798430545173,0,0.01
10,6.753123469725169,0.002089496383618496,organic,0.068515467921686,1,0.01
5,0.8571959334201609,0.002011643752202366,referral,5.988554333592261,3,0.01
4,0.2872501255963069,0.0037627920030084113,referral,1.8237285782461965,2,0.01
7,4.159065239634054,0.003085099140764902,organic,3.1870033168628065,3,0.01
3,0.5793548200195023,0.000466950966791153,organic,4.193062059635061,0,0.009035370882358252
6,1.3951485611967498,0.000887965515653778,organic,5.889094002599701,3,0.01
3,0.0860779607889425,0.003918548241172235,referral,7.708172149576284,2,0.01
3,0.4422579579548393,0.005616375918434734,organic,5.615400561292272,2,0.01
4,0.5705905275724977,0.0037903903970077056,organic,4.813500623642166,0,0.006577311179334998
1,0.1678390283500928,0.005163854775735791,organic,3.869994368568356,0,0.008878739789459864
2,3.207075615436353,0.0010248116131253999,paid,2.546246312240936,1,0.01
4,5.442158718996336,0.0007869783228613671,organic,7.394133180678457,2,0.01
5,1.4019357161176806,0.000234354654872647,direct,1.7507776663082302,3,0.01
8,6.228177247188317,0.00515381923071199,organic,5.663944993041147,2,0.01
7,0.7199025055206278,0.004269774564857033,direct,5.2919849201971365,0,0.01
7,1.1808634821791386,0.002743496589767039,paid,3.7463551112805993,2,0.01
2,0.4901590686854686,0.003282714833970901,organic,7.447491568124556,1,0.01
6,2.9071700309153115,0.005692756003287346,organic,4.145950496388889,3,0.01
8,1.6335070721642622,0.001396769841175396,referral,3.911168612013953,1,0.01
6,2.8501890494888977,0.000301908019316886,referral,4.690626846115313,4,0.01
4,4.302358780923639,0.0013993752796439601,paid,6.402000013221265,3,0.01
4,2.367012435288859,0.0005980870670471,organic,0.3285706909767681,2,0.01
4,2.963604745358991,0.0072532543066219516,direct,11.075412243454586,1,0.01
1,8.211679301775632,0.003927279178212395,direct,5.907398497331482,0,0.01
6,1.0660174079064038,0.005773191446831485,paid,4.238077834108798,6,0.01
8,1.3349448278141196,0.0031374073217071857,referral,0.4834647973028944,5,0.01
7,3.794390556240909,0.0034575977032179337,paid,8.432423239646345,1,0.01
7,2.8348849044977382,0.002420384966039725,organic,2.579835079759805,2,0.01
6,0.5899901895736586,0.005252687798042955,organic,1.2739836636034825,3,0.01
6,1.4155230366517793,0.0029451779872615293,paid,5.844368735145613,3,0.01
4,1.89242204813836,0.000978432120475535,social,2.026631354505815,8,0.01
3,1.6310271747203935,0.004316315614720315,organic,7.055173055976084,2,0.01
6,0.5890477695471648,0.002939308733435798,paid,0.8208364977829452,3,0.009508899647547144
3,7.748091343529273,0.002946133996973513,social,3.3698117943719685,2,0.01
10,4.310474513609595,0.004013614293998844,organic,4.242693298776829,1,0.01
5,1.9696117258582173,0.006463918832847499,organic,3.6815971526726505,2,0.01
6,3.41887504450606,0.0069255315976356445,social,1.9176997965098224,1,0.01
6,6.827323359477726,0.0061948523840454125,organic,3.641566684228662,0,0.01
4,0.4391522524559275,0.003544511030093233,organic,0.5460028935502858,2,0.01
6,0.8645387914179069,0.004386648999649919,organic,4.215996772201529,4,0.01
5,2.3472551272746056,0.001988218059035424,organic,2.6091435531520184,1,0.01
3,4.813505913066831,0.0038846404853787593,social,5.142598675971212,1,0.01
2,0.1107853010809865,0.0027391239871271326,referral,4.3300101783360425,1,0.01
2,1.8203943844296424,0.004106631318736401,paid,2.8937965599289104,1,0.009682403498055436
8,1.3352594426540458,0.001292976714454058,direct,1.286938453871138,1,0.01
7,1.0390047792612234,0.0023336220243574523,organic,3.702190413266707,1,0.01
4,0.5747773445737528,0.002347603658949648,organic,2.624259968365272,3,0.009163888978835933
3,4.704512339599866,0.005158848851135669,direct,5.568310756341026,3,0.01
6,1.6014883580464143,0.004655113196029998,organic,2.630837546260146,2,0.01
5,9.13607212802996,0.00117722931796214,organic,3.754019898292886,1,0.01
1,5.208366096857362,0.0016585870605901759,paid,2.187169434854358,2,0.01
8,1.967849736551672,0.005283654585649964,organic,4.589174900499032,5,0.01
9,3.3628146147235967,0.0017493158938718608,referral,3.864829790516202,5,0.01
4,1.7127046402785684,0.001502448527092043,organic,0.3328268466643971,3,0.009294520123041576
7,2.4542502236291126,0.004495086790577741,organic,13.882652785724172,2,0.01
3,0.1793975869695548,0.003327283587257116,paid,3.3106595865766284,6,0.01
7,3.574783945322336,0.001718882042373745,direct,2.3827832972938765,3,0.01
5,0.1628131003154605,0.003527458662407963,paid,3.185406883416788,1,0.009221746752853604
6,5.096200274185147,0.002922180545989132,organic,5.185204653326355,3,0.01
8,5.227998272421974,0.003440868681760898,direct,2.964311074046832,1,0.01
2,0.8117956414057806,0.001558632844457025,paid,2.782074585778001,3,0.009084684775821604
4,1.1731904480975728,0.001219218079830518,organic,1.254665873947257,1,0.01
9,1.9693488198386384,0.002238261715943711,organic,2.158186436420641,4,0.01
4,2.723947822343705,0.0006801283441157439,organic,3.981381641245604,1,0.01
4,1.0163100026987495,0.000466921126264105,paid,3.5889643313716824,0,0.01
3,2.693042951973918,0.001139803840253414,paid,2.1891024313266043,3,0.01
4,1.0605558193760627,0.001838565340049494,organic,4.280078156618685,1,0.009622726811285932
4,0.1712693037553,0.001087502269088792,organic,2.169669397227424,0,0.00629990763237914
6,0.0075922484359005,0.001288298902993105,organic,4.284501676667955,3,0.01
7,0.3199208623776897,0.004070936555812773,paid,1.1106843468874636,1,0.008499817529634529
3,4.714269646428519,0.000601216052609414,organic,2.900586015501222,1,0.01
8,1.670431724907512,0.00039872861960273196,direct,7.623073995044382,2,0.01
7,2.156527200495544,0.002459818253718945,paid,2.3772603856058354,3,0.01
3,0.4764532527990471,0.0008728884820179871,organic,6.496031161313735,1,0.01
4,2.40240666442022,0.003104110140181921,referral,4.019969352381564,1,0.01
6,0.4687508042871907,0.001689366821005358,organic,1.4265780810251287,3,0.01
8,2.834181201463493,0.002310509068581377,referral,6.500456485758032,3,0.01
3,8.12079252459528,0.0061971760830739275,referral,5.821393442028387,1,0.01
4,0.6533433868924545,0.001751486315567952,referral,4.624260866516432,2,0.01
3,4.338944901399862,0.005810713967266852,referral,4.575273263535674,2,0.01
8,0.0713490293797116,0.002649986525674453,organic,3.690304511058263,0,0.01
1,1.4123985960207586,0.002693989854421736,referral,4.995924667972411,1,0.01
3,0.3521255704379824,0.0007714831068978991,organic,6.308064532299187,2,0.01
7,1.3037956742704928,0.001973046935701143,organic,1.0262820580469716,2,0.01
5,0.5718000977348827,0.004255238850593484,direct,7.040877469383021,1,0.01
9,1.4018858529651708,0.002414740724089928,paid,7.807379812038426,3,0.01
5,1.6213957392740324,0.0014081799368786648,direct,1.317407544305408,4,0.01
4,1.072559285437433,0.000861085599149496,organic,2.43255524746992,0,0.008171019272567151
5,3.206769751963769,0.004508035745238151,paid,4.338799246849549,3,0.01
7,7.534443788145399,0.004252741445041513,organic,6.033240573053863,2,0.01
3,1.5354552197617983,0.006148729301410637,referral,3.515315028897097,2,0.009944984350566488
6,0.6408540278362123,0.001171497177796214,organic,4.612204539735098,4,0.01
7,0.9471039450387104,0.004496559837751105,organic,1.8287065052542404,0,0.008777707026957984
4,5.772462893027389,0.0007896404874549331,organic,4.117416665737779,3,0.01
4,2.5433720082839377,0.002024797085956782,referral,8.363161393147124,1,0.01
4,1.820969181866519,0.0030405077206261738,organic,3.866233219228964,1,0.01
3,0.4862749030238044,0.0042911848115547305,social,5.506662868326882,2,0.01
4,1.7920239617330136,0.000856712926404855,organic,2.018504084547383,2,0.01
2,0.979235452415658,0.006129403488114324,organic,1.7305087482030024,1,0.01
7,8.602710019065508,0.002701997532649485,organic,10.564377261436348,0,0.01
6,6.464308986326625,0.0011816801932658702,direct,4.372778695019833,3,0.01
7,0.2628975737505927,0.003449930397641723,organic,5.856295955051403,5,0.01
5,2.1810644070295298,0.005158014863048007,organic,7.317968459390644,0,0.01
4,0.764902610993621,0.002095434988361187,social,1.0533417152874178,1,0.01
5,1.586852133332233,0.00256289599820403,organic,9.166247466039346,0,0.01
4,6.2830076999757605,0.001079656988083178,referral,3.9153795142438974,1,0.01
7,2.2492447873300785,0.002710480466439936,organic,10.218384470918334,3,0.01
5,1.2203667720661708,0.002200078057147785,paid,1.4349353006414245,0,0.01
6,0.6991587901904565,0.002236170448062484,organic,6.577595892288439,1,0.01
5,4.833190590201591,0.001725173706345966,paid,2.340681627911324,3,0.01
2,2.9386343577934104,0.00047101882764300396,social,3.1109832495728624,1,0.008590043386948187
4,1.893704529375692,0.001818523406867452,social,6.993846776439902,1,0.01
4,0.7357240851133215,0.00256015757487291,paid,2.4981289812344825,3,0.008552416924723305
6,1.2205068241500765,0.0016113177705351681,direct,3.68288411110778,1,0.01
6,2.202469687944927,0.0016866645970046751,organic,2.551275907389156,3,0.01
8,1.5359753165747696,0.0024527153527226157,referral,2.3904258328412658,3,0.01
5,2.210808481371458,0.002151598450554143,referral,0.7451192431403383,2,0.01
3,4.528621707938395,0.003551905347512261,organic,2.9479611260813647,4,0.01
5,1.2470415386765072,0.0012949124914964191,referral,4.342289832777759,1,0.01
1,0.59062284300123,0.000576757385973005,organic,2.9277946421478145,0,0.01
8,2.6379685166537143,0.002083916320190373,referral,4.55720698161625,3,0.01
6,3.282702590869398,0.004663576630673939,social,15.487084646014722,2,0.01
4,3.741872932613677,0.0020787156727713,paid,6.80791567744424,4,0.01
7,6.410896491140435,0.004970707438256944,organic,3.637175185171928,1,0.01
1,1.391702646147468,0.006078966439284913,referral,5.907317319579736,1,0.01
7,0.2350358600678792,0.000703556215729767,referral,5.936345777919726,2,0.01
9,1.7128519757019949,0.007145786074866135,paid,8.88604007363254,3,0.01
4,2.928580123348773,0.004484506284839917,direct,3.662978097183886,2,0.01
2,3.292586535569688,0.004625407446237007,organic,4.377659837667509,4,0.01
4,2.37237071565728,0.0017255649617843771,organic,0.4080833593414735,1,0.01
6,0.6892114607455151,0.0017669140267183,organic,4.635829517054,1,0.01
2,4.221243350956893,0.0031267250923459663,paid,4.04728022268864,3,0.01
1,4.885127947555228,0.004215412152823785,direct,1.9040839024838965,3,0.01
7,2.415426205348186,0.002730118685560562,referral,2.6907330890864527,0,0.01
7,2.011581815326501,0.004671153443480213,organic,2.1267971386895104,2,0.01
6,0.3629056802250374,0.00554512443182363,referral,2.3688961366585253,3,0.01
8,0.2630584332357499,0.000590511943168131,referral,3.7857678378213664,2,0.01
7,1.2445690089512844,0.005152320828192959,paid,5.291813217985192,0,0.01
5,1.1168722388134662,0.004925010003399904,organic,7.590219658134025,2,0.01
6,9.215019528045664,0.002341953416395026,referral,4.484768427566623,2,0.01
6,4.592195496009553,0.001175800748905186,paid,3.375498275621054,4,0.01
7,3.235761075463341,0.004344531762851868,organic,6.0641132474948565,1,0.01
6,2.1872439766694853,0.002652702123996475,paid,2.857985911891547,2,0.01
3,0.5494888426076158,0.0029465119602718522,direct,2.919372912941294,1,0.01
1,1.4102062456508624,0.0015982746874358001,direct,1.326299232720533,0,0.007822984821082476
5,0.3392561689401207,0.002856057596497476,organic,4.696597366970066,2,0.01
3,2.042463748067413,0.0039951884437155125,referral,3.899989317335423,3,0.01
9,6.214372773919889,0.00179326219826377,organic,2.661398959329914,1,0.01
8,6.548838056591727,0.005089363381998851,organic,2.056232295848163,3,0.01
4,0.0330794547489073,0.0040060606662358,paid,3.0874303947496866,1,0.00978950631172576
2,6.522463361089198,0.004128279009878001,paid,3.13472908934174,1,0.01
3,0.9502379676074756,0.0067494359039436125,social,6.768647664015889,2,0.01
2,0.1192563385447577,0.0013848258356578818,referral,2.3978668941651464,1,0.006889617019072624
4,5.647487726823695,0.004146077259684921,paid,1.9058473068268649,3,0.01
4,5.982363412478176,0.005816827691183229,direct,9.596402787921036,2,0.01
5,2.7207376334149127,0.001970941858561585,paid,3.0661904815955348,2,0.01
8,2.563003983168563,0.002297867603924758,organic,3.557578956041571,0,0.01
6,5.03187011444407,0.004390520168533365,organic,7.627249369788737,2,0.01
3,4.629680457464738,0.003932270111952051,organic,4.8922728253032925,4,0.01
5,6.624702667977226,0.000989735521209851,referral,3.697820895461828,2,0.01
6,2.413895549180618,0.003238137365682694,organic,8.494369459113676,2,0.01
8,0.3717434425666571,0.001799786380311665,paid,2.5272739021265638,4,0.01
5,5.682248994688155,0.0042439543335092336,organic,7.652541274725932,4,0.01
4,2.078375277680307,0.001297754235630796,organic,3.899837754426802,1,0.009072588206775948
2,1.470943949571676,0.00267223946820285,paid,0.1622241967655033,2,0.009208475562696392
6,2.8485523519579004,0.001046891895551661,social,2.3200799856834022,6,0.01
5,0.1727778826529062,0.001298485322612179,organic,7.274261675277414,6,0.01
6,2.118460909557786,0.001213295606269264,paid,0.6214393804722685,2,0.01
7,6.1412848195555725,0.0014848136175352568,organic,2.4297401190329477,4,0.01
3,0.7203408814556955,0.004546200272173321,direct,0.5972109568466943,2,0.005954457521058804
9,1.6674161179313771,0.002334632302985037,organic,0.6687278024410713,0,0.01
2,8.414388174881225,0.002866236216352397,direct,1.4908518168339564,0,0.01
0,1.678807512550867,0.002284749019011779,direct,4.35533648625104,5,0.01
6,1.331219326027739,0.000554645834345795,social,1.303676062794639,1,0.009236440909788247
4,1.7423317648094274,0.003805690050809185,organic,11.527988755485213,2,0.01
6,2.198489264133348,0.005312608390308925,paid,4.847626989220188,0,0.01
4,2.998946459123854,0.001781125343500077,organic,3.6468587630375846,1,0.01
5,4.838723791718916,0.00060373568498309,social,1.0631686246859626,2,0.01
2,1.804999548893631,0.0016509441770144028,social,0.7426656513766793,0,0.0050674714065966344
5,5.102701938468602,0.0030423534899688244,direct,2.9195322273948707,4,0.01
4,2.288911155869257,0.0008517005200246,referral,10.483249016169136,1,0.01
3,1.2396474992295952,0.004680926896523028,paid,1.314910238019572,2,0.00791080888425599
5,3.218402324477707,0.001592362837260543,paid,0.9633956217072464,1,0.01
3,3.794591341484223,0.000653993611367414,organic,6.725761861587455,2,0.01
3,2.449668622905966,0.0007326640663513089,paid,6.588457263636519,2,0.01
4,0.174842339151749,0.0030313060660556927,referral,4.141750495746263,3,0.01
8,0.5585654216493248,0.002255934209656989,direct,2.1944381920768423,1,0.01
5,1.007667647571517,0.001972669265974934,paid,4.980315119926041,2,0.01
4,0.9964722216984644,0.0039730072591940115,social,0.9578646333981452,0,0.01
4,3.3572483630891874,0.003450731382865402,social,3.685738842650168,1,0.01
4,0.0555572588837508,0.003245316787423343,paid,0.5897157824746674,0,0.007056912949703028
4,4.22785113296745,0.002464490582333947,organic,3.5062918912319336,4,0.01
7,0.925052521430994,0.004474205357673033,referral,6.881434054047324,2,0.01
8,1.1132860292244446,0.001402389003238588,paid,10.689361396051789,1,0.01
7,2.2517558074535664,0.0018231298037900989,organic,2.2833955730612003,5,0.01
3,0.7297540991178249,0.006068149643939372,organic,4.327456844547397,1,0.01
6,6.474709237640681,0.0017574855860439582,direct,1.99875712122725,3,0.01
6,0.26770299739031,0.006067441055476297,organic,5.051853565517356,2,0.01
4,1.7630247698620878,0.0006729067831003489,referral,6.356847003247568,1,0.01
6,5.6798275382905,0.002160593989244398,social,4.999269262996467,1,0.01
9,2.870118852175768,0.005445018184148691,referral,2.0709453544220926,3,0.01
6,1.037330134457256,0.002107458765645879,paid,1.4719408417148854,2,0.01
4,1.6381162146813129,0.004283895344935662,referral,1.682743855803458,0,0.01
6,3.6796204292452632,0.004045878010817402,paid,3.501575004176066,1,0.01
4,6.708671157209275,0.000429608516106988,direct,2.245409438073943,2,0.01
3,1.2576249827315729,0.0021968507016568452,paid,4.9166524425419125,2,0.01
5,0.010532457752953,0.0023823378147470307,paid,1.241465082383058,3,0.01
3,0.0840559121617255,0.002179265223522057,organic,6.437025124606416,4,0.01
5,5.2090965913875245,0.00039905899538366296,direct,2.9079529918816545,2,0.01
3,0.6674164059171215,0.0030357961544334924,social,7.60231079157827,2,0.01
5,0.1880823282013257,0.003092658266608776,organic,2.0179867557922098,3,0.01
5,0.8120740010475762,0.0071765127085800465,direct,2.110078023595672,3,0.01
5,1.6659011465218132,0.004396371262573429,referral,6.297714088335935,1,0.01
6,3.934298460883349,0.002295460982021901,paid,0.9724280171264016,0,0.01
6,2.9371766754884385,0.000889091895736608,referral,4.991037439520588,2,0.01
6,0.8139352709639518,0.0023133393521135607,organic,0.584795041312509,3,0.01
5,2.099128686489322,0.00342005755527716,paid,1.8338637391838415,1,0.01
7,7.819763087115886,0.002533879069050832,organic,2.3268445141423,2,0.01
3,5.062324477612394,0.003860187087147118,paid,4.807228533875391,5,0.01
5,1.1710931324111644,0.003959378654818779,paid,0.2271762181146282,5,0.009022687989511856
2,3.699385188085178,0.002000056569628308,referral,2.183559939559228,4,0.01
8,0.193453505923599,0.003638507279091349,organic,8.151208131577496,3,0.01
4,0.1073812013426218,0.00457315908772004,social,1.911817525080417,4,0.01
2,0.5532398452142506,0.002708669114878799,paid,1.891102757740841,4,0.01
5,3.9042703684723534,0.000457263251841346,referral,0.8313538157920174,7,0.01
5,0.6090630941057577,0.00079738207605602,organic,3.59243448615355,1,0.01
4,2.149166170018913,0.004054584045873077,social,9.977815435933367,2,0.01
6,0.2936989854592204,0.00210092529827748,direct,2.6787017991788407,3,0.01
8,7.61060227107874,0.006732497275434242,social,3.676773623435404,0,0.01
4,1.2646033547143227,0.0008401331474737039,direct,0.6245901049899256,3,0.006865045767125265
3,7.162209391502939,0.002748224778379414,organic,5.25174609512246,2,0.01
6,8.694490769755951,0.00040707759026592706,social,2.4686130541783182,2,0.01
4,0.0184425136751244,0.00122493242907136,paid,2.169641589663144,1,0.006357664989939598
2,1.8716200939376255,0.003910217757925533,organic,1.5593810493571958,0,0.01
3,0.0748953204393462,0.004860433604584488,referral,1.876248348494417,2,0.008214747837186611
1,7.180575793621854,0.001434882246068947,referral,4.95867450843442,2,0.01
9,2.191971153262044,0.0042050191606596435,organic,5.958808885206228,2,0.01
5,0.2337030494668487,0.0044729075661149535,organic,0.5080472590105366,2,0.008295907304189469
3,0.3505343857582071,0.0012328592221786331,organic,1.0826721140348392,2,0.008792416644563194
4,1.4511347842611515,0.002645538725114915,organic,3.414649987381721,4,0.01
3,8.451964706190722,0.006403089465084102,organic,1.106803014452858,2,0.01
4,3.541834955821728,0.0021473731413204,organic,1.3624445597008463,3,0.01
6,6.066210418524205,0.001897443288020604,organic,1.6352087249378966,2,0.01
4,1.369280539273101,0.003047466995125148,direct,4.297486205503022,3,0.01
2,0.1325256419394841,0.000832178984762634,social,7.666113086233403,1,0.01
3,0.051966470052648,0.004298300925525387,direct,3.510940806096003,2,0.01
6,8.849504758933142,0.00469400322544622,referral,4.926439721972666,1,0.01
2,1.379814998643565,0.005250144176201945,paid,1.6580318876819835,5,0.01
8,0.0304249746815496,0.002386968629652156,paid,4.599644029833717,3,0.01
3,3.5054041886748792,0.0023290231023697238,paid,10.701246877033787,2,0.01
5,0.5264084978789101,0.004329390616222542,paid,3.529928500381019,2,0.01
6,0.599921437267227,0.0029868585169612887,paid,1.3322058798742389,3,0.01
1,2.500946700384018,0.002973542138727255,social,6.189268016134992,1,0.01
5,3.042577619175269,0.001286062957892837,organic,2.0002941390032265,1,0.01
7,4.034512070214015,0.0008898461839362621,referral,1.1898351192513972,2,0.01
6,0.599198061652949,0.0034878996763782573,paid,2.1228937320552683,2,0.01
7,3.0544658988657574,0.0009508562298773369,organic,2.090078409432233,3,0.01
4,5.632872191711841,0.003699395473272994,direct,0.3036339778352806,0,0.01
3,2.330014977053331,0.005944725200577614,social,10.392568134433894,0,0.01
8,1.6047241115953723,0.00158088963896626,referral,6.630967650916865,2,0.01
5,2.617692748299745,0.0017267918517115,organic,2.3095305538347173,0,0.01
5,6.0493682908054245,0.002053852406541535,direct,2.4707154583873843,1,0.01
3,9.191544926555451,0.002361805768081243,organic,1.4194647546189094,3,0.01
9,3.375065557282668,0.001802800991837155,paid,3.5114263916829342,1,0.01
8,2.3884559427432817,0.003377471012906647,organic,13.10170749883212,3,0.01
6,0.0105510852324056,0.000551577931270375,paid,2.999242420573353,1,0.01
3,0.12252736149803,0.003281001655872004,referral,5.499781594807124,1,0.01
5,0.6726244135479404,0.001801822452483783,direct,1.7943370501239757,2,0.01
5,0.6174158147360868,0.001351158260053037,paid,3.791222908333405,3,0.01
5,0.8821420445120357,0.001839996435318296,direct,2.009500279895774,0,0.009185157763855974
3,1.0912481740837556,0.005496981131528724,paid,3.3734690324548766,1,0.01
7,1.33916832461364,0.003320137272273324,organic,7.946062332655538,3,0.01
3,1.6369639717886528,0.004196094659538577,organic,4.165342443792573,1,0.01
0,0.3123050531421921,0.00124595629658025,referral,7.741444370212606,5,0.01
6,0.1298561157860261,0.001357966348545507,organic,7.932359789422225,1,0.01
6,3.36206253154693,0.0045267635180445695,paid,2.590288205044874,1,0.01
4,2.3122549509387733,0.0035359468649153393,organic,9.217724024919452,5,0.01
5,1.7617391246438323,0.00175431209822812,paid,4.379389438283997,2,0.01
9,3.0189740809274035,0.000535638721381472,referral,4.150223524344443,1,0.01
5,5.275195876467303,0.0029972351563390272,paid,1.9775565629212544,2,0.01
4,1.6742386784765313,0.00250898312790746,organic,6.827932457727791,1,0.01
3,3.074297152821572,0.002057473431376883,organic,4.61783193214629,1,0.01
6,9.209572123835027,0.002134456238026916,organic,1.881230253928268,3,0.01
2,5.490711937660814,0.0052281217470903155,organic,4.962936050776239,3,0.01
6,1.6653818840660135,0.00326730381950322,paid,1.184025978696498,3,0.01
6,3.1045205024818285,0.001828669687649179,referral,1.126836187614987,1,0.01
6,0.5846557706574569,0.002054051961440876,organic,3.276582854840082,2,0.01
5,2.466504122123812,0.00637414975557281,paid,2.4202501843054898,3,0.01
4,2.191395434130119,0.0030455066759169404,organic,7.67990323253602,0,0.01
4,7.878234341689158,0.003419959151578064,paid,3.753003660803476,1,0.01
5,1.5693774887834502,0.005464516489371513,organic,2.41519210600602,1,0.008071798772471297
4,2.5969356927747747,0.004395666581661496,social,4.364215257126293,3,0.01
5,0.1295649832261728,0.00235495825966382,organic,5.084662935600857,1,0.01
5,2.6511424487611697,0.002603724733628907,referral,5.333400328035724,0,0.01
5,0.9629832374316678,0.006490498152126072,paid,2.723776333086632,3,0.01
7,0.0990616466258721,0.004085191715078449,organic,0.6749569461579713,2,0.01
3,5.158650845774077,0.000921416031075753,referral,7.881332997406414,3,0.01
2,0.96777158015791,0.004593113230301331,paid,1.1982549209270168,2,0.007983515279836428
4,4.776983692172547,0.002516890634125989,paid,2.7548113764857844,2,0.01
4,1.0199490249380212,0.004009433676724242,referral,5.406629207739436,2,0.01
6,0.6482295720674528,0.0011452168802565251,social,4.687511270810281,5,0.01
5,1.3465837124694973,0.002662777128391451,referral,11.770410373742282,2,0.01
5,2.7592115781335544,0.003196425422903685,social,2.701509939450489,2,0.01
5,2.8246832599874936,0.001746929548614235,organic,3.851562971515453,2,0.01
5,2.4661716819766144,0.00239871775942142,paid,4.027801338903854,2,0.01
3,7.384592776879437,0.002476973584143268,organic,4.7549377688515895,0,0.01
10,3.366635380115331,0.003153574378836405,organic,4.844595688620649,3,0.01
5,1.551200197620049,0.0039616157309751085,paid,2.2504752838510163,1,0.009639583940439638
4,5.949785427940178,0.002781340490394902,referral,0.1024967468490154,0,0.01
4,0.5992439939271695,0.0050811744206441575,paid,4.24509885973159,3,0.01
7,2.357345428762475,0.004061619691693701,referral,1.00831585586234,1,0.01
3,9.020402227663716,0.0022384646626261453,paid,3.474143418527762,1,0.01
6,2.945670485773179,0.002478971086728327,paid,5.012865629276329,4,0.01
2,5.094290217670685,0.001475449790109861,organic,3.808265525754052,1,0.01
4,3.1801431894289616,0.0021705547747459743,organic,2.404854038515773,4,0.01
4,5.485971214112843,0.0022455039739935918,organic,2.870268266957929,2,0.01
4,8.67346170271399,0.004531543781855908,referral,10.87521452849437,2,0.01
8,0.9561634266816345,0.001429454426656257,organic,3.3205655366677083,1,0.01
5,0.5577639771078121,0.002768501626172008,organic,1.0123783065646883,2,0.01
